CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifetimeDays,PurchaseFrequencyMonthly,AvgQuantityPerOrder,UniqueProducts,ReturnRate,Target
14205,164,1,222.9,222.9,0,1.0,126.0,14,0.5,1
14206,139,1,328.15999999999997,328.15999999999997,0,1.0,276.0,20,0.5,0
14209,21,5,1362.05,272.40999999999997,211,0.6224066390041494,84.2,49,0.16666666666666666,1
14210,5,6,1760.3200000000002,293.3866666666667,265,0.6101694915254237,118.0,64,0.0,0
14211,107,5,748.79,149.75799999999998,87,1.2820512820512822,75.0,43,0.375,1
14214,56,3,892.32,297.44,121,0.5960264900662252,211.66666666666666,55,0.4,1
14215,86,4,1098.27,274.5675,181,0.5687203791469195,147.25,58,0.2,1
14217,55,9,949.32,105.48,210,1.125,30.22222222222222,47,0.25,1
14220,147,2,313.97,156.985,110,0.42857142857142855,77.5,16,0.0,0
14221,13,7,2105.4900000000002,300.7842857142858,226,0.8203125,187.71428571428572,83,0.125,1
14222,77,1,586.45,586.45,0,1.0,475.0,38,0.0,0
14223,57,2,607.87,303.935,106,0.4411764705882353,167.5,33,0.3333333333333333,1
14224,10,4,866.85,216.7125,209,0.502092050209205,92.25,103,0.0,0
14226,110,2,456.5,228.25,58,0.6818181818181819,184.5,24,0.5,1
14227,96,7,2277.7200000000003,325.3885714285715,88,1.7796610169491527,178.42857142857142,102,0.36363636363636365,1
14229,191,2,296.62,148.31,41,0.8450704225352113,91.0,20,0.5,1
14231,83,3,845.8100000000001,281.93666666666667,104,0.6716417910447761,135.66666666666666,46,0.4,0
14232,15,4,1227.55,306.8875,149,0.670391061452514,224.25,65,0.3333333333333333,1
14233,111,3,278.5,92.83333333333333,105,0.6666666666666667,36.666666666666664,12,0.0,1
14235,57,4,764.04,191.01,102,0.9090909090909092,166.75,41,0.0,1
14236,272,1,30.9,30.9,0,1.0,6.0,2,0.0,1
14237,273,1,161.0,161.0,0,1.0,38.0,9,0.0,0
14238,226,1,126.05,126.05,0,1.0,79.0,7,0.0,0
14239,30,7,1308.14,186.87714285714287,185,0.9767441860465116,91.71428571428571,61,0.2222222222222222,1
14240,125,1,226.85000000000002,226.85000000000002,0,1.0,79.0,10,0.0,1
14241,83,1,147.3,147.3,0,1.0,130.0,9,0.0,0
14242,134,2,280.55,140.275,91,0.49586776859504134,61.5,13,0.0,0
14243,40,7,1789.54,255.64857142857142,225,0.8235294117647058,100.28571428571429,82,0.3,1
14245,119,2,1574.65,787.325,43,0.821917808219178,460.0,104,0.6,0
14246,10,3,1326.1,442.0333333333333,135,0.5454545454545454,214.66666666666666,54,0.0,0
14247,178,1,136.77,136.77,0,1.0,47.0,19,0.0,0
14248,218,1,98.58,98.58,0,1.0,78.0,7,0.0,0
14256,160,2,879.0600000000001,439.53000000000003,104,0.44776119402985076,198.0,50,0.3333333333333333,0
14257,23,4,1646.74,411.685,195,0.5333333333333333,236.0,74,0.0,1
14258,51,3,130.5,43.5,185,0.41860465116279066,32.666666666666664,5,0.125,0
14259,41,1,80.4,80.4,0,1.0,44.0,4,0.0,0
14262,7,3,795.6,265.2,133,0.5521472392638037,185.66666666666666,42,0.0,1
14264,54,2,286.37,143.185,90,0.5,31.0,14,0.3333333333333333,0
14267,62,3,773.94,257.98,97,0.7086614173228346,144.0,18,0.5714285714285714,0
14270,231,1,492.65000000000003,492.65000000000003,0,1.0,197.0,29,0.0,0
14271,125,1,112.32000000000001,112.32000000000001,0,1.0,88.0,10,0.0,0
14272,154,1,132.09,132.09,0,1.0,87.0,8,0.0,1
14273,36,3,408.45,136.15,106,0.661764705882353,58.666666666666664,17,0.0,1
14276,80,2,675.55,337.775,109,0.43165467625899284,254.5,36,0.3333333333333333,1
14280,96,1,134.04,134.04,0,1.0,52.0,8,0.0,0
14282,9,8,1042.76,130.345,257,0.8362369337979094,98.5,47,0.0,1
14285,76,1,5.9,5.9,0,1.0,2.0,1,0.0,1
14286,143,1,1868.94,1868.94,0,1.0,1732.0,134,0.0,1
14287,98,1,66.0,66.0,0,1.0,72.0,3,0.3333333333333333,1
14288,113,1,261.0,261.0,0,1.0,124.0,13,0.5,0
14289,34,5,650.08,130.01600000000002,154,0.8152173913043478,50.4,33,0.0,1
14290,261,1,413.25000000000006,413.25000000000006,0,1.0,159.0,19,0.5,1
14291,20,7,2105.94,300.84857142857146,154,1.141304347826087,194.0,93,0.125,1
14292,45,4,845.8100000000001,211.45250000000001,137,0.718562874251497,114.25,41,0.42857142857142855,1
14293,47,3,565.41,188.47,221,0.35856573705179284,131.66666666666666,36,0.0,1
14297,174,1,153.0,153.0,0,1.0,70.0,9,0.0,1
14298,23,32,10723.7,335.115625,237,3.595505617977528,315.375,418,0.0,1
14299,7,4,1166.7,291.675,258,0.41666666666666663,179.5,65,0.5,1
14301,17,1,82.8,82.8,0,1.0,72.0,4,0.5,0
14304,122,1,335.75,335.75,0,1.0,133.0,16,0.5,0
14305,14,2,995.35,497.675,21,1.1764705882352942,282.0,61,0.5,1
14307,34,4,2153.78,538.445,238,0.44776119402985076,368.5,113,0.0,1
14309,68,6,920.11,153.35166666666666,189,0.821917808219178,109.16666666666667,56,0.14285714285714285,1
14311,142,1,296.22,296.22,0,1.0,110.0,19,0.5,0
14312,86,4,854.59,213.6475,150,0.6666666666666667,96.25,42,0.0,1
14314,6,1,46.68,46.68,0,1.0,84.0,4,0.0,0
14315,29,5,1259.75,251.95,137,0.8982035928143712,119.4,47,0.0,1
14320,106,2,477.79,238.895,126,0.3846153846153846,162.5,29,0.3333333333333333,0
14321,16,3,748.33,249.44333333333336,216,0.36585365853658536,286.0,61,0.0,1
14323,14,2,605.0600000000001,302.53000000000003,123,0.39215686274509803,175.0,32,0.5,0
14326,142,1,123.85000000000001,123.85000000000001,0,1.0,55.0,7,0.5,0
14327,63,1,148.15,148.15,0,1.0,73.0,9,0.0,0
14329,8,4,3189.81,797.4525,220,0.48,444.5,162,0.5,1
14331,24,2,462.66,231.33,10,1.5,126.0,27,0.0,0
14332,47,1,15.0,15.0,0,1.0,12.0,1,0.0,1
14334,22,6,1897.51,316.25166666666667,235,0.6792452830188679,224.5,86,0.14285714285714285,1
14336,98,3,793.3100000000001,264.43666666666667,77,0.8411214953271028,184.33333333333334,43,0.0,1
14338,61,2,523.3,261.65,35,0.9230769230769231,141.5,28,0.5,0
14339,142,1,248.32,248.32,0,1.0,144.0,13,0.75,0
14340,118,1,134.7,134.7,0,1.0,58.0,6,0.0,0
14341,30,6,1016.16,169.35999999999999,188,0.8256880733944955,94.16666666666667,52,0.14285714285714285,1
14342,37,2,119.34,59.67,73,0.5825242718446602,56.0,8,0.5,1
14344,27,8,679.73,84.96625,241,0.8856088560885609,47.125,54,0.0,0
14346,20,2,921.46,460.73,176,0.2912621359223301,284.0,53,0.0,0
14348,160,1,271.87,271.87,0,1.0,153.0,16,0.0,0
14350,174,1,282.93,282.93,0,1.0,183.0,18,0.5,0
14352,57,4,861.11,215.2775,116,0.821917808219178,114.75,39,0.0,0
14353,115,1,90.6,90.6,0,1.0,64.0,6,0.0,0
14355,265,1,174.4,174.4,0,1.0,92.0,11,0.0,0
14364,8,8,921.0,115.125,102,1.8181818181818183,65.5,44,0.0,0
14367,37,10,4550.75,455.075,138,1.7857142857142856,228.7,207,0.16666666666666666,1
14368,219,1,155.0,155.0,0,1.0,36.0,8,0.0,0
14371,195,1,60.900000000000006,60.900000000000006,0,1.0,26.0,3,0.0,0
14373,258,1,76.55,76.55,0,1.0,17.0,4,0.0,0
14375,85,1,257.68,257.68,0,1.0,194.0,57,0.0,0
14377,91,2,160.85000000000002,80.42500000000001,70,0.6,11.5,6,0.0,0
14379,195,1,110.98,110.98,0,1.0,128.0,17,0.0,1
14383,63,1,238.09,238.09,0,1.0,101.0,14,0.0,1
14386,196,1,142.4,142.4,0,1.0,54.0,7,0.0,0
14387,9,1,440.76,440.76,0,1.0,209.0,40,0.0,1
14388,21,5,1636.87,327.37399999999997,251,0.5338078291814947,195.0,77,0.16666666666666666,1
14389,90,1,311.14,311.14,0,1.0,189.0,19,0.6666666666666666,1
14390,44,4,1241.19,310.2975,228,0.46511627906976744,136.75,90,0.3333333333333333,1
14393,118,1,67.95,67.95,0,1.0,13.0,5,0.0,0
14395,77,6,1881.8700000000001,313.64500000000004,194,0.8035714285714285,159.83333333333334,113,0.14285714285714285,1
14396,271,1,110.35000000000001,110.35000000000001,0,1.0,39.0,34,0.0,1
14397,9,7,422.26,60.32285714285714,103,1.5789473684210527,44.857142857142854,11,0.0,1
14400,49,1,326.48,326.48,0,1.0,232.0,21,0.5,0
14401,7,9,1348.76,149.86222222222221,252,0.9574468085106382,164.33333333333334,63,0.0,1
14403,117,2,64.35,32.175,30,1.0,4.5,7,0.2,0
14404,8,5,976.93,195.386,260,0.5172413793103449,112.0,60,0.16666666666666666,1
14406,19,1,126.15,126.15,0,1.0,41.0,7,0.0,0
14407,7,6,826.48,137.74666666666667,169,0.9045226130653266,99.33333333333333,52,0.3333333333333333,0
14408,30,5,875.51,175.102,133,0.9202453987730062,134.0,53,0.0,1
14409,22,3,675.65,225.21666666666667,195,0.4,137.33333333333334,28,0.16666666666666666,1
14410,41,7,928.98,132.71142857142857,164,1.0824742268041236,68.85714285714286,123,0.36363636363636365,1
14413,262,1,122.7,122.7,0,1.0,68.0,22,0.0,0
14414,9,5,775.52,155.10399999999998,249,0.5376344086021505,196.0,53,0.16666666666666666,1
14415,23,8,3226.89,403.36125,236,0.9022556390977443,189.25,171,0.2727272727272727,1
14418,8,1,150.44,150.44,0,1.0,148.0,17,0.0,1
14419,152,2,307.56,153.78,112,0.4225352112676056,81.0,45,0.0,1
14421,111,1,110.88,110.88,0,1.0,132.0,10,0.0,1
14422,70,2,923.85,461.925,96,0.47619047619047616,249.5,55,0.0,1
14423,118,1,20.4,20.4,0,1.0,24.0,1,0.0,0
14426,40,6,2566.96,427.82666666666665,172,0.891089108910891,252.16666666666666,148,0.4,1
14428,139,2,254.3,127.15,85,0.5217391304347826,36.5,25,0.3333333333333333,1
14431,202,1,346.16,346.16,0,1.0,118.0,15,0.5,0
14437,265,1,63.0,63.0,0,1.0,60.0,5,0.5,0
14438,206,1,131.9,131.9,0,1.0,82.0,9,0.0,0
14440,216,2,467.36,233.68,48,0.7692307692307692,102.0,17,0.0,1
14441,155,1,249.74,249.74,0,1.0,90.0,12,0.75,1
14443,38,3,977.6,325.8666666666667,230,0.34615384615384615,206.0,57,0.5,1
14446,146,1,289.12,289.12,0,1.0,270.0,82,0.0,1
14447,96,2,601.03,300.515,84,0.5263157894736842,156.5,34,0.0,1
14448,264,1,102.35000000000001,102.35000000000001,0,1.0,44.0,18,0.0,1
14449,146,2,401.3,200.65,125,0.3870967741935484,168.0,98,0.0,1
14450,80,3,483.25,161.08333333333334,139,0.5325443786982249,80.33333333333333,32,0.0,0
14451,94,1,360.0,360.0,0,1.0,204.0,52,0.0,1
14453,90,1,119.93,119.93,0,1.0,49.0,22,0.0,0
14456,31,3,633.77,211.25666666666666,11,2.195121951219512,180.0,220,0.0,1
14457,210,1,68.64,68.64,0,1.0,52.0,3,0.0,0
14459,55,1,271.6,271.6,0,1.0,232.0,13,0.0,0
14460,10,3,110.4,36.800000000000004,200,0.3913043478260869,32.0,4,0.25,0
14461,48,3,1757.1,585.6999999999999,113,0.6293706293706294,214.0,168,0.0,0
14462,20,9,1464.26,162.69555555555556,218,1.088709677419355,68.22222222222223,124,0.25,1
14463,70,1,15.0,15.0,0,1.0,1.0,1,0.0,0
14465,146,3,497.32,165.77333333333334,56,1.0465116279069768,89.0,105,0.0,0
14466,15,5,534.4,106.88,256,0.5244755244755245,65.2,23,0.0,1
14467,212,1,131.7,131.7,0,1.0,37.0,15,0.0,1
14470,187,1,267.04,267.04,0,1.0,102.0,34,0.0,1
14472,3,8,1856.22,232.0275,251,0.8540925266903914,138.75,151,0.0,0
14475,86,2,462.97,231.485,118,0.40540540540540543,113.5,22,0.6,1
14476,157,1,215.7,215.7,0,1.0,132.0,17,0.0,0
14479,153,2,316.25,158.125,111,0.425531914893617,58.5,18,0.0,0
14481,64,2,427.55,213.775,122,0.39473684210526316,164.5,23,0.0,0
14482,139,1,113.30000000000001,113.30000000000001,0,1.0,51.0,12,0.0,1
14483,181,1,137.1,137.1,0,1.0,97.0,9,0.5,0
14487,268,1,74.10000000000001,74.10000000000001,0,1.0,33.0,12,0.5,1
14489,107,1,433.5,433.5,0,1.0,263.0,29,0.0,0
14491,75,2,246.43,123.215,197,0.2643171806167401,54.5,15,0.0,0
14493,55,1,375.5,375.5,0,1.0,238.0,24,0.0,1
14495,21,1,40.6,40.6,0,1.0,22.0,2,0.0,1
14496,211,2,276.52,138.26,61,0.6593406593406594,48.0,15,0.0,0
14497,209,1,475.37,475.37,0,1.0,235.0,29,0.5,0
14498,16,4,932.29,233.0725,245,0.43636363636363634,125.25,98,0.0,1
14499,33,2,370.96000000000004,185.48000000000002,144,0.3448275862068966,95.5,71,0.0,1
14500,89,1,42.45,42.45,0,1.0,7.0,2,0.0,1
14501,83,2,251.21,125.605,136,0.3614457831325301,80.5,9,0.0,0
14502,49,5,996.91,199.382,163,0.7772020725388601,104.4,201,0.2222222222222222,1
14503,78,1,597.07,597.07,0,1.0,381.0,40,0.0,1
14504,143,3,542.71,180.90333333333334,35,1.3846153846153846,87.66666666666667,81,0.0,1
14505,9,6,3779.66,629.9433333333333,252,0.6382978723404256,275.8333333333333,379,0.25,1
14506,62,3,831.66,277.21999999999997,207,0.37974683544303794,85.66666666666667,82,0.0,1
14507,1,4,829.44,207.36,174,0.5882352941176471,114.75,70,0.2,1
14511,33,1,98.36,98.36,0,1.0,68.0,5,0.0,1
14512,87,2,275.28,137.64,44,0.8108108108108109,61.0,19,0.0,0
14513,188,1,18.75,18.75,0,1.0,7.0,7,0.25,0
14514,101,2,403.11,201.555,129,0.37735849056603776,86.5,36,0.0,1
14515,91,2,284.27,142.135,27,1.0526315789473684,67.5,18,0.0,1
14517,41,1,252.45,252.45,0,1.0,73.0,14,0.0,1
14522,98,1,2.51,2.51,0,1.0,4.0,2,0.0,1
14523,8,1,173.41000000000003,173.41000000000003,0,1.0,107.0,10,0.0,0
14524,78,5,1052.72,210.544,182,0.7075471698113208,84.6,113,0.0,1
14525,0,7,1685.35,240.7642857142857,260,0.7241379310344828,132.57142857142858,156,0.3,1
14527,7,39,4830.83,123.8674358974359,261,4.020618556701031,29.666666666666668,257,0.36065573770491804,1
14529,10,1,135.24,135.24,0,1.0,84.0,49,0.0,1
14530,28,4,1753.49,438.3725,168,0.6060606060606061,164.0,93,0.0,1
14532,136,4,805.65,201.4125,115,0.8275862068965517,67.0,45,0.0,0
14533,12,2,250.9,125.45,240,0.22222222222222224,75.0,14,0.0,1
14534,19,13,2577.33,198.25615384615384,198,1.7105263157894737,89.3076923076923,253,0.13333333333333333,1
14535,27,2,1543.26,771.63,121,0.3973509933774834,427.5,164,0.0,1
14536,159,1,120.8,120.8,0,1.0,36.0,17,0.0,0
14538,156,1,53.400000000000006,53.400000000000006,0,1.0,12.0,2,0.0,1
14540,209,1,195.9,195.9,0,1.0,122.0,11,0.0,1
14541,68,7,920.5500000000001,131.50714285714287,150,1.1666666666666667,68.14285714285714,70,0.0,1
14542,86,1,103.25,103.25,0,1.0,19.0,5,0.0,0
14543,8,13,716.66,55.12769230769231,256,1.3636363636363638,16.23076923076923,23,0.1875,1
14544,261,1,535.76,535.76,0,1.0,347.0,42,0.0,1
14546,101,2,874.88,437.44,46,0.7894736842105263,250.5,126,0.3333333333333333,1
14549,211,1,281.68,281.68,0,1.0,100.0,55,0.0,0
14551,104,1,125.43,125.43,0,1.0,66.0,7,0.0,1
14552,51,1,165.07,165.07,0,1.0,91.0,57,0.0,0
14553,118,2,274.07,137.035,120,0.4,89.5,35,0.0,1
14555,202,1,137.1,137.1,0,1.0,62.0,13,0.0,1
14560,9,13,657.15,50.55,248,1.4028776978417266,14.307692307692308,22,0.07142857142857142,1
14561,62,2,566.99,283.495,22,1.153846153846154,187.5,35,0.0,1
14562,27,6,1736.25,289.375,177,0.8695652173913043,143.83333333333334,100,0.25,1
14565,13,3,1773.6100000000001,591.2033333333334,248,0.32374100719424465,308.0,80,0.25,1
14567,30,1,147.0,147.0,0,1.0,60.0,5,0.0,1
14570,180,2,140.71,70.355,0,2.0,41.0,28,0.0,0
14572,10,5,1887.26,377.452,213,0.6172839506172839,183.2,150,0.375,1
14573,79,9,1556.4,172.93333333333334,192,1.2162162162162162,54.44444444444444,126,0.3076923076923077,0
14576,272,1,35.400000000000006,35.400000000000006,0,1.0,12.0,1,0.0,0
14577,63,3,646.64,215.54666666666665,199,0.3930131004366812,93.33333333333333,70,0.0,1
14583,44,4,754.58,188.645,61,1.3186813186813189,126.5,171,0.0,1
14584,69,4,978.46,244.615,29,2.0338983050847457,94.75,67,0.2,0
14586,176,1,202.44,202.44,0,1.0,328.0,16,0.6666666666666666,0
14587,84,8,1427.72,178.465,147,1.3559322033898304,86.125,165,0.1111111111111111,1
14589,271,1,39.75,39.75,0,1.0,5.0,3,0.0,0
14591,113,1,200.22,200.22,0,1.0,65.0,32,0.0,1
14593,98,2,264.59,132.295,0,2.0,56.0,53,0.0,1
14594,273,1,255.0,255.0,0,1.0,146.0,31,0.0,1
14595,213,1,104.80000000000001,104.80000000000001,0,1.0,56.0,4,0.0,1
14600,205,1,393.33000000000004,393.33000000000004,0,1.0,125.0,25,0.0,0
14606,3,68,8096.73,119.0695588235294,269,6.822742474916388,55.661764705882355,700,0.25806451612903225,1
14616,184,1,10.08,10.08,0,1.0,24.0,1,0.0,0
14618,237,1,91.80000000000001,91.80000000000001,0,1.0,36.0,3,0.5,1
14619,146,1,394.44,394.44,0,1.0,152.0,20,0.5,0
14620,105,2,384.34000000000003,192.17000000000002,78,0.5555555555555556,89.0,25,0.3333333333333333,0
14621,56,3,772.4100000000001,257.47,201,0.38961038961038963,126.66666666666667,42,0.25,1
14622,84,1,320.58000000000004,320.58000000000004,0,1.0,146.0,21,0.0,0
14623,16,3,608.71,202.90333333333334,118,0.6081081081081081,88.66666666666667,88,0.0,1
14625,96,2,899.63,449.815,164,0.30927835051546393,167.5,51,0.6,0
14626,22,2,1084.93,542.465,110,0.42857142857142855,349.5,59,0.3333333333333333,1
14628,142,1,220.68,220.68,0,1.0,84.0,10,0.0,1
14631,135,2,408.08,204.04,63,0.6451612903225807,116.0,23,0.0,1
14632,162,1,95.84,95.84,0,1.0,48.0,7,0.0,0
14633,166,1,344.90000000000003,344.90000000000003,0,1.0,96.0,20,0.0,0
14636,168,1,300.19,300.19,0,1.0,117.0,16,0.0,1
14639,20,4,1884.23,471.0575,240,0.4444444444444445,176.25,93,0.3333333333333333,1
14640,27,4,1176.31,294.0775,99,0.9302325581395349,120.25,61,0.2,1
14643,70,2,211.72,105.86,187,0.2764976958525346,140.0,16,0.3333333333333333,0
14644,198,1,187.50000000000003,187.50000000000003,0,1.0,66.0,8,0.0,1
14645,56,2,436.42,218.21,118,0.40540540540540543,162.0,25,0.0,0
14647,101,1,144.22,144.22,0,1.0,75.0,23,0.0,0
14649,112,2,449.25,224.625,0,2.0,121.5,45,0.0,1
14651,111,1,416.32,416.32,0,1.0,186.0,59,0.0,1
14653,238,1,344.81,344.81,0,1.0,305.0,29,0.0,1
14655,122,1,129.76,129.76,0,1.0,112.0,6,0.0,1
14656,69,2,291.05,145.525,114,0.41666666666666663,60.0,73,0.0,0
14657,55,3,638.94,212.98000000000002,171,0.44776119402985076,113.0,83,0.25,1
14658,17,1,83.19,83.19,0,1.0,22.0,13,0.0,1
14659,45,6,1641.55,273.59166666666664,169,0.9045226130653266,127.83333333333333,107,0.3333333333333333,1
14660,0,1,83.95,83.95,0,1.0,92.0,13,0.0,1
14662,134,3,473.56,157.85333333333332,81,0.8108108108108109,99.33333333333333,80,0.0,1
14665,196,2,551.31,275.655,14,1.3636363636363638,105.5,38,0.25,1
14667,13,17,4042.73,237.80764705882353,255,1.7894736842105263,111.94117647058823,248,0.10526315789473684,1
14669,141,3,1256.07,418.69,90,0.75,242.33333333333334,157,0.0,0
14670,180,2,411.53,205.765,0,2.0,168.5,107,0.0,0
14672,134,2,614.9200000000001,307.46000000000004,101,0.4580152671755725,168.5,55,0.0,0
14673,267,1,258.29,258.29,0,1.0,153.0,13,0.0,1
14676,47,2,91.2,45.6,135,0.36363636363636365,36.0,3,0.3333333333333333,1
14680,21,12,1123.7,93.64166666666667,249,1.2903225806451615,53.5,33,0.2777777777777778,1
14681,111,1,53.95,53.95,0,1.0,8.0,4,0.0,0
14684,115,2,519.26,259.63,147,0.3389830508474576,147.5,140,0.0,1
14687,6,1,177.42000000000002,177.42000000000002,0,1.0,78.0,9,0.0,0
14688,29,15,2573.26,171.55066666666667,244,1.6423357664233578,133.06666666666666,106,0.11764705882352941,1
14689,108,1,112.80000000000001,112.80000000000001,0,1.0,76.0,13,0.0,0
14690,51,1,216.71,216.71,0,1.0,85.0,28,0.5,1
14691,112,1,162.1,162.1,0,1.0,126.0,13,0.0,1
14692,37,4,591.55,147.8875,185,0.5581395348837209,66.25,53,0.2,0
14693,164,1,45.4,45.4,0,1.0,24.0,7,0.0,0
14696,19,5,1249.02,249.804,253,0.5300353356890459,164.4,77,0.2857142857142857,1
14697,118,2,121.41,60.705,0,2.0,30.5,19,0.0,0
14699,114,1,109.13000000000001,109.13000000000001,0,1.0,77.0,8,0.0,0
14700,89,2,1104.0,552.0,48,0.7692307692307692,269.0,55,0.0,1
14701,72,7,1514.33,216.33285714285714,143,1.2138728323699421,93.71428571428571,186,0.3,1
14702,16,9,1518.7,168.74444444444444,248,0.9712230215827338,65.44444444444444,104,0.0,1
14704,42,2,221.16,110.58,37,0.8955223880597015,56.5,56,0.0,1
14708,268,1,159.66,159.66,0,1.0,130.0,9,0.3333333333333333,1
14709,12,8,1751.52,218.94,246,0.8695652173913043,104.25,62,0.1111111111111111,1
14711,9,8,1207.11,150.88875,153,1.3114754098360655,69.625,141,0.1111111111111111,1
14712,12,1,75.88,75.88,0,1.0,54.0,6,0.0,1
14713,27,8,1558.48,194.81,237,0.898876404494382,128.875,117,0.1111111111111111,1
14715,198,2,191.85,95.925,32,0.967741935483871,60.0,21,0.0,1
14716,48,1,117.64,117.64,0,1.0,127.0,16,0.0,1
14719,79,2,488.12,244.06,69,0.6060606060606061,199.0,70,0.0,1
14720,26,1,155.8,155.8,0,1.0,40.0,9,0.0,1
14722,47,1,187.92,187.92,0,1.0,120.0,28,0.0,0
14723,258,3,471.0,157.0,13,2.0930232558139537,68.66666666666667,68,0.0,1
14727,174,1,116.03,116.03,0,1.0,53.0,7,0.0,0
14729,273,1,313.49,313.49,0,1.0,197.0,69,0.0,0
14730,7,5,904.21,180.842,169,0.7537688442211056,105.4,142,0.0,1
14731,105,2,237.57999999999998,118.78999999999999,6,1.6666666666666665,75.0,23,0.0,1
14732,43,5,1458.5,291.7,195,0.6666666666666667,172.0,70,0.16666666666666666,1
14733,10,11,1755.74,159.61272727272728,257,1.1498257839721253,71.9090909090909,57,0.15384615384615385,1
14735,10,20,1779.31,88.96549999999999,247,2.1660649819494586,35.95,55,0.08333333333333333,1
14737,253,1,103.5,103.5,0,1.0,50.0,4,0.0,1
14738,33,5,655.8900000000001,131.17800000000003,182,0.7075471698113208,60.6,27,0.16666666666666666,1
14739,119,3,186.88,62.29333333333333,147,0.5084745762711864,41.333333333333336,9,0.0,1
14740,97,3,1380.41,460.1366666666667,86,0.7758620689655172,243.66666666666666,84,0.25,0
14741,13,4,620.01,155.0025,259,0.4152249134948097,95.25,22,0.0,1
14744,197,4,65.53,16.3825,22,2.307692307692308,10.25,9,0.2857142857142857,1
14745,12,5,1006.9,201.38,172,0.7425742574257426,154.8,42,0.16666666666666666,0
14747,149,1,328.2,328.2,0,1.0,84.0,18,0.5,0
14748,23,4,1096.71,274.1775,245,0.43636363636363634,218.75,71,0.2,1
14754,195,1,228.27,228.27,0,1.0,173.0,15,0.0,1
14755,12,7,2495.08,356.44,221,0.8366533864541833,164.71428571428572,99,0.125,1
14758,45,4,1257.42,314.355,114,0.8333333333333333,76.75,49,0.0,0
14759,12,2,870.85,435.425,119,0.40268456375838924,123.5,47,0.0,1
14760,197,1,89.2,89.2,0,1.0,40.0,5,0.5,0
14761,234,1,97.5,97.5,0,1.0,58.0,7,0.0,1
14762,164,1,277.12,277.12,0,1.0,305.0,20,0.0,0
14765,12,2,95.5,47.75,63,0.6451612903225807,11.0,8,0.0,1
14766,68,4,1369.95,342.4875,197,0.5286343612334802,224.25,82,0.3333333333333333,1
14768,27,1,80.10000000000001,80.10000000000001,0,1.0,22.0,3,0.0,0
14769,8,6,6026.76,1004.46,249,0.6451612903225807,687.5,473,0.14285714285714285,1
14770,132,2,845.82,422.91,90,0.5,227.0,48,0.0,0
14772,12,1,139.26,139.26,0,1.0,82.0,9,0.0,0
14775,37,2,523.62,261.81,234,0.2272727272727273,305.0,35,0.0,1
14776,5,8,868.26,108.5325,207,1.0126582278481011,121.25,33,0.1111111111111111,1
14778,27,2,525.0600000000001,262.53000000000003,181,0.28436018957345977,131.0,30,0.0,0
14779,180,3,346.2,115.39999999999999,43,1.2328767123287672,27.666666666666668,39,0.0,0
14782,219,1,110.10000000000001,110.10000000000001,0,1.0,42.0,5,0.0,0
14784,223,1,74.12,74.12,0,1.0,32.0,3,0.0,1
14790,19,2,316.4,158.2,134,0.36585365853658536,134.0,20,0.0,1
14794,103,4,619.74,154.935,130,0.75,76.75,37,0.2,1
14795,66,1,131.45000000000002,131.45000000000002,0,1.0,17.0,6,0.0,0
14796,7,13,5068.32,389.8707692307692,259,1.3494809688581315,299.2307692307692,321,0.4090909090909091,1
14798,44,2,97.4,48.7,165,0.3076923076923077,52.0,7,0.0,1
14800,9,9,3120.18,346.68666666666667,260,0.9310344827586207,254.55555555555554,196,0.25,1
14803,62,3,252.15,84.05,130,0.5625,66.0,35,0.0,0
14805,213,1,109.25,109.25,0,1.0,29.0,19,0.0,1
14808,44,5,1360.5,272.1,28,2.586206896551724,174.6,136,0.4,1
14810,3,10,1869.33,186.933,265,1.0169491525423728,91.3,97,0.0,1
14813,269,2,155.43,77.715,0,2.0,33.5,25,0.0,0
14816,97,1,21.85,21.85,0,1.0,3.0,2,0.0,0
14817,100,2,940.38,470.19,76,0.5660377358490566,282.5,49,0.0,0
14818,69,2,219.83,109.915,84,0.5263157894736842,39.0,20,0.0,1
14819,92,1,39.72,39.72,0,1.0,12.0,2,0.0,1
14820,73,1,139.77,139.77,0,1.0,87.0,8,0.0,1
14821,266,1,48.800000000000004,48.800000000000004,0,1.0,20.0,2,0.0,0
14823,80,3,321.43,107.14333333333333,14,2.0454545454545454,29.333333333333332,56,0.0,0
14825,27,7,1072.21,153.17285714285714,240,0.7777777777777778,70.28571428571429,64,0.0,1
14828,154,1,10.08,10.08,0,1.0,24.0,1,0.0,0
14829,84,3,511.47,170.49,187,0.4147465437788019,105.33333333333333,32,0.4,1
14834,20,2,376.2,188.1,119,0.40268456375838924,81.0,17,0.3333333333333333,1
14837,5,3,1309.56,436.52,96,0.7142857142857142,346.0,80,0.0,1
14840,167,1,62.85,62.85,0,1.0,31.0,4,0.0,0
14841,79,4,1694.1200000000001,423.53000000000003,179,0.5741626794258373,229.5,77,0.0,1
14842,91,2,1260.4,630.2,116,0.410958904109589,286.0,73,0.5,1
14844,23,3,1352.08,450.6933333333333,118,0.6081081081081081,284.3333333333333,61,0.0,1
14847,48,1,256.3,256.3,0,1.0,102.0,12,0.0,0
14849,19,15,3993.23,266.2153333333333,253,1.5901060070671378,200.26666666666668,108,0.11764705882352941,1
14850,211,1,325.75,325.75,0,1.0,293.0,21,0.5,0
